Date,EUR=,SEK=,GBp=,DKK=,NOK=,CHF=,PLN=,USD=
2021-11-15,1.1369,8.80065,1.342,6.542,8.71745,0.9252,4.08235,1
2021-11-16,1.1321,8.8913,1.3429,6.5689,8.7407,0.92995,4.1124,1
2021-11-17,1.13195,8.8618,1.3482,6.5687,8.7449,0.9284,4.11815,1
2021-11-18,1.1371,8.8667,1.349,6.54,8.81565,0.9262,4.10665,1
2021-11-19,1.1289,8.9538,1.3454,6.5914,8.914,0.9283,4.16185,1
2021-11-22,1.1236,8.99985,1.3397,6.61885,8.93075,0.93305,4.18825,1
2021-11-23,1.1248,9.04425,1.3378,6.611,8.8937,0.93305,4.1808,1
2021-11-24,1.1199,9.1327,1.3327,6.6402,8.9623,0.9347,4.17725,1
2021-11-25,1.1209,9.08925,1.3322,6.6344,8.97315,0.9361,4.1711,1
2021-11-26,1.1319,9.16195,1.3342,6.5687,9.09055,0.9241,4.1628,1
2021-11-29,1.12925,9.06865,1.3315,6.5857,9.0196,0.92315,4.1448,1
2021-11-30,1.13375,9.02355,1.32985,6.559,9.0404,0.91885,4.10735,1
2021-12-01,1.132,9.0837,1.3279,6.5696,9.06225,0.92045,4.08345,1
2021-12-02,1.1301,9.05125,1.33085,6.5804,9.0956,0.92025,4.06925,1
2021-12-03,1.1315,9.1419,1.3233,6.5734,9.185,0.918,4.065,1
2021-12-06,1.12865,9.0947,1.32655,6.58965,9.1229,0.9258,4.07075,1
2021-12-07,1.1265,9.1024,1.3244,6.6004,9.0189,0.9253,4.06745,1
2021-12-08,1.13425,9.042,1.3211,6.55575,8.88025,0.9205,4.06615,1
2021-12-09,1.1293,9.06085,1.3221,6.58425,9.0024,0.9234,4.0758,1
2021-12-10,1.1313,9.0578,1.3272,6.5707,8.9411,0.9211,4.08015,1
2021-12-13,1.12845,9.09615,1.32185,6.5896,9.0448,0.92285,4.11015,1
2021-12-14,1.1259,9.1407,1.324,6.60445,9.1061,0.9241,4.11005,1
2021-12-15,1.1287,9.0835,1.32645,6.5847,9.01455,0.92495,4.09235,1
2021-12-16,1.133,9.0386,1.3321,6.5633,8.9864,0.9193,4.0885,1
2021-12-17,1.1241,9.1283,1.3244,6.6178,9.0444,0.92385,4.1201,1
2021-12-20,1.1277,9.1434,1.32075,6.5943,9.0484,0.9212,4.10485,1
2021-12-21,1.1285,9.1347,1.32685,6.5876,8.94195,0.9238,4.09425,1
2021-12-22,1.13255,9.0811,1.3351,6.5643,8.88355,0.92,4.09095,1
2021-12-23,1.133,9.08725,1.34085,6.5634,8.81955,0.9185,4.0891,1
2021-12-24,1.1319,9.12905,1.3387,6.5693,8.85795,0.91935,4.08075,1
2021-12-27,1.1327,9.094,1.3439,6.56455,8.8469,0.9174,4.06435,1
2021-12-28,1.1311,9.05285,1.3436,6.5751,8.80005,0.9175,4.06895,1
2021-12-29,1.135,9.0329,1.3488,6.55275,8.7795,0.91465,4.0498,1
2021-12-30,1.1325,9.04215,1.3496,6.5669,8.819,0.9136,4.0539,1
2021-12-31,1.137,9.0407,1.3531,6.541,8.8082,0.9124,4.03615,1
2022-01-03,1.1296,9.10755,1.3473,6.58345,8.8756,0.9193,4.0524,1
2022-01-04,1.1287,9.0971,1.3534,6.5896,8.8613,0.9163,4.04425,1
2022-01-05,1.1314,9.11275,1.35565,6.5745,8.8543,0.917,4.0445,1
2022-01-06,1.1293,9.1512,1.35315,6.5845,8.9021,0.9213,4.032,1
2022-01-07,1.1361,9.0539,1.35885,6.5481,8.83465,0.91895,4.00375,1
2022-01-10,1.1326,9.1097,1.35765,6.5681,8.8622,0.9274,4.0094,1
2022-01-11,1.1366,9.03755,1.3636,6.5464,8.7967,0.92335,3.99155,1
2022-01-12,1.1444,8.944,1.3703,6.5036,8.6659,0.9143,3.95645,1
2022-01-13,1.14545,8.93725,1.37065,6.4961,8.71825,0.91105,3.9646,1
2022-01-14,1.1416,9.02665,1.3675,6.5191,8.7613,0.91405,3.97385,1
2022-01-17,1.1409,9.0172,1.3647,6.5238,8.7317,0.914,3.96605,1
2022-01-18,1.1327,9.14245,1.35955,6.5703,8.8069,0.91735,4.00145,1
2022-01-19,1.13425,9.11495,1.3608,6.56175,8.7827,0.9157,3.9879,1
2022-01-20,1.1312,9.22775,1.3599,6.5804,8.8348,0.9166,4.00125,1
2022-01-21,1.1342,9.19665,1.3556,6.56155,8.91095,0.9115,3.99385,1
2022-01-24,1.1325,9.2608,1.3487,6.5725,8.9583,0.9138,4.03135,1
2022-01-25,1.1301,9.2643,1.3498,6.5855,8.9338,0.9183,4.05405,1
2022-01-26,1.1239,9.3103,1.3463,6.6196,8.9404,0.92405,4.07935,1
2022-01-27,1.1145,9.39345,1.3387,6.6785,8.9448,0.93075,4.0912,1
2022-01-28,1.1145,9.4332,1.34055,6.67635,8.9884,0.93085,4.1117,1
2022-01-31,1.1235,9.32225,1.34485,6.6235,8.8995,0.9272,4.07985,1
2022-02-01,1.1271,9.2608,1.35215,6.601,8.8322,0.92155,4.0553,1
2022-02-02,1.1305,9.1994,1.3579,6.5807,8.7991,0.9185,4.01615,1
2022-02-03,1.144,9.09615,1.3599,6.5042,8.7167,0.9199,3.96975,1
2022-02-04,1.1448,9.1547,1.35305,6.5028,8.7986,0.9256,3.98785,1
2022-02-07,1.14425,9.12255,1.3536,6.5052,8.7698,0.9242,3.96485,1
2022-02-08,1.1415,9.1427,1.35425,6.5199,8.82515,0.92485,3.96585,1
2022-02-09,1.1424,9.11705,1.3534,6.5143,8.8134,0.9245,3.93295,1
2022-02-10,1.14275,9.3052,1.35565,6.5098,8.8113,0.9253,3.94185,1
2022-02-11,1.1351,9.3357,1.3562,6.5549,8.8688,0.9258,4.0276,1
2022-02-14,1.1307,9.38235,1.3528,6.5826,8.88935,0.9246,4.02285,1
2022-02-15,1.1358,9.2855,1.3537,6.553,8.90225,0.9256,3.9592,1
2022-02-16,1.1374,9.27495,1.35855,6.5407,8.8798,0.9228,3.954,1
2022-02-17,1.1361,9.345,1.3618,6.5482,8.9243,0.9203,3.9837,1
2022-02-18,1.1323,9.3974,1.3592,6.5701,8.9898,0.92165,3.99925,1
2022-02-21,1.1311,9.4512,1.36,6.5785,9.0108,0.9158,4.01595,1
2022-02-22,1.13265,9.34395,1.35865,6.5687,8.90315,0.92145,4.01355,1
2022-02-23,1.1311,9.3878,1.3544,6.58015,8.8939,0.9183,4.05445,1
2022-02-24,1.1193,9.4873,1.3377,6.6485,8.9608,0.9261,4.13355,1
2022-02-25,1.1269,9.3956,1.3407,6.60145,8.8362,0.92515,4.11055,1
2022-02-28,1.1221,9.4864,1.3421,6.6299,8.8181,0.9168,4.1897,1
2022-03-01,1.11275,9.6292,1.3323,6.6864,8.8812,0.91875,4.2668,1
2022-03-02,1.1122,9.678,1.34065,6.6893,8.8533,0.9207,4.26585,1
2022-03-03,1.1066,9.7353,1.335,6.7231,8.91375,0.9173,4.3487,1
2022-03-04,1.0927,9.8661,1.3227,6.8043,8.9535,0.9167,4.4741,1
2022-03-07,1.0854,10.0072,1.3104,6.8572,9.0541,0.9255,4.5905,1
2022-03-08,1.0901,9.94695,1.3105,6.83125,8.9912,0.92915,4.4686,1
2022-03-09,1.10765,9.6853,1.3181,6.7194,8.90705,0.9264,4.31135,1
2022-03-10,1.0985,9.69305,1.30855,6.77285,8.9562,0.9302,4.35895,1
2022-03-11,1.0911,9.738,1.3038,6.8174,9.0025,0.9348,4.3869,1
2022-03-14,1.094,9.61945,1.3002,6.8003,9.0429,0.9387,4.33925,1
2022-03-15,1.0953,9.62065,1.304,6.7909,9.0041,0.94115,4.30005,1
2022-03-16,1.1033,9.4096,1.31495,6.744,8.8913,0.9404,4.22215,1
2022-03-17,1.1091,9.4162,1.3148,6.71085,8.80425,0.937,4.22385,1
2022-03-18,1.1057,9.4209,1.3182,6.7343,8.7312,0.9314,4.26725,1
2022-03-21,1.1016,9.50125,1.3169,6.7545,8.7442,0.9337,4.26035,1
2022-03-22,1.1029,9.4385,1.3265,6.7452,8.7701,0.9333,4.24005,1
2022-03-23,1.1005,9.44385,1.3205,6.75925,8.69035,0.93055,4.28815,1
2022-03-24,1.0997,9.4151,1.3187,6.7657,8.6743,0.93045,4.33935,1
2022-03-25,1.0983,9.41905,1.319,6.7747,8.6141,0.9305,4.26035,1
2022-03-28,1.098,9.49455,1.30855,6.7708,8.71875,0.93415,4.2727,1
2022-03-29,1.1087,9.3202,1.3086,6.7088,8.6689,0.9315,4.20305,1
2022-03-30,1.1158,9.2533,1.31325,6.6653,8.56495,0.9233,4.15805,1
2022-03-31,1.1067,9.39695,1.31375,6.7217,8.79215,0.9228,4.1985,1
2022-04-01,1.1055,9.3698,1.3114,6.7332,8.7521,0.9256,4.19955,1
2022-04-04,1.0972,9.4203,1.3115,6.7788,8.719,0.9264,4.21395,1
2022-04-05,1.0905,9.43065,1.30715,6.8204,8.755,0.92995,4.26325,1
2022-04-06,1.0895,9.4835,1.307,6.8259,8.7946,0.9331,4.28085,1
2022-04-07,1.0879,9.4617,1.30745,6.8356,8.8107,0.9342,4.2605,1
2022-04-08,1.0878,9.45255,1.30325,6.8376,8.7026,0.9348,4.26035,1
2022-04-11,1.08835,9.5011,1.3031,6.8334,8.8158,0.9307,4.28385,1
2022-04-12,1.0827,9.51475,1.30005,6.8681,8.7693,0.9333,4.287,1
2022-04-13,1.0887,9.4818,1.3117,6.8282,8.7479,0.9347,4.25945,1
2022-04-14,1.08285,9.5197,1.30665,6.8699,8.7945,0.94225,4.2855,1
2022-04-15,1.0808,9.57315,1.306,6.8797,8.8167,0.9427,4.28005,1
2022-04-18,1.0782,9.5982,1.3012,6.8988,8.87035,0.9449,4.28935,1
2022-04-19,1.0788,9.5367,1.2999,6.8961,8.8352,0.9518,4.30535,1
2022-04-20,1.0852,9.4381,1.3068,6.855,8.8068,0.9484,4.27445,1
2022-04-21,1.0838,9.5149,1.30305,6.867,8.8858,0.9533,4.2826,1
2022-04-22,1.0795,9.53895,1.2839,6.8886,8.9627,0.9573,4.3089,1
2022-04-25,1.0713,9.71115,1.27415,6.9432,9.1202,0.9597,4.33475,1
2022-04-26,1.0638,9.8436,1.2575,6.995,9.2539,0.96255,4.4332,1
2022-04-27,1.0557,9.8435,1.255,7.0485,9.3285,0.9691,4.45955,1
2022-04-28,1.0496,9.8769,1.24575,7.0867,9.4177,0.97225,4.46915,1
2022-04-29,1.0543,9.8307,1.2573,7.0559,9.369,0.97355,4.4344,1
2022-05-02,1.0505,9.914,1.2493,7.0797,9.4472,0.9781,4.46755,1
2022-05-03,1.0522,9.8753,1.24995,7.0705,9.39505,0.97885,4.45975,1
2022-05-04,1.0623,9.75295,1.2623,7.005,9.24655,0.9722,4.37505,1
2022-05-05,1.0542,9.9421,1.2366,7.0573,9.4976,0.98485,4.4569,1
2022-05-06,1.0553,9.95235,1.2339,7.0533,9.4911,0.98885,4.4674,1
2022-05-09,1.0557,10.0823,1.2333,7.0432,9.6683,0.9938,4.4439,1
2022-05-10,1.0529,10.07045,1.2324,7.0639,9.7401,0.9962,4.4462,1
2022-05-11,1.0513,10.0711,1.22515,7.0758,9.74895,0.99445,4.4459,1
2022-05-12,1.038,10.15575,1.2201,7.1684,9.8733,1.00305,4.4958,1
2022-05-13,1.0413,10.0595,1.2263,7.1459,9.76515,1.0019,4.49675,1
2022-05-16,1.0433,10.06015,1.2319,7.1323,9.76755,1.002,4.46445,1
2022-05-17,1.0549,9.9237,1.2492,7.0535,9.6741,0.9936,4.41165,1
2022-05-18,1.0468,10.05825,1.2341,7.113,9.9028,0.9879,4.44,1
2022-05-19,1.0588,9.9151,1.2462,7.031,9.6837,0.97315,4.38935,1
2022-05-20,1.0562,9.94385,1.24885,7.0453,9.74045,0.9752,4.3826,1
2022-05-23,1.0691,9.8085,1.259,6.9601,9.5877,0.966,4.3133,1
2022-05-24,1.0736,9.75815,1.2531,6.9291,9.5581,0.96035,4.28165,1
2022-05-25,1.0682,9.852,1.2566,6.9647,9.5748,0.9617,4.30735,1
2022-05-26,1.0726,9.86325,1.2596,6.9333,9.5636,0.95945,4.2925,1
2022-05-27,1.0729,9.81155,1.2618,6.9293,9.4639,0.95715,4.2588,1
2022-05-30,1.0779,9.7492,1.2652,6.9022,9.4114,0.9575,4.25265,1
2022-05-31,1.0735,9.7628,1.2604,6.9305,9.3845,0.9594,4.2698,1
2022-06-01,1.0648,9.8487,1.2485,6.9837,9.4837,0.963,4.3085,1
2022-06-02,1.0747,9.7141,1.25795,6.921,9.3727,0.9583,4.261,1
2022-06-03,1.072,9.7671,1.24885,6.9387,9.43445,0.9626,4.27995,1
2022-06-06,1.0695,9.79255,1.2533,6.9548,9.4245,0.9707,4.2867,1
2022-06-07,1.0701,9.79145,1.259,6.94895,9.4586,0.9732,4.27585,1
2022-06-08,1.0716,9.8266,1.2541,6.9409,9.47,0.97835,4.2801,1
2022-06-09,1.0616,9.9213,1.2493,7.0069,9.5969,0.9806,4.3395,1
2022-06-10,1.0517,10.02915,1.2316,7.0701,9.7056,0.9873,4.382,1
2022-06-13,1.041,10.194,1.2136,7.1487,9.9142,0.9978,4.4687,1
2022-06-14,1.0416,10.1976,1.1995,7.1422,10.0169,1.00165,4.4735,1
2022-06-15,1.04445,10.1791,1.21795,7.1226,9.9542,0.9943,4.46235,1
2022-06-16,1.0549,10.1395,1.23545,7.0502,9.9501,0.9668,4.48125,1
2022-06-17,1.05,10.1751,1.22255,7.087,10.00025,0.9699,4.4576,1
2022-06-20,1.0511,10.11775,1.2252,7.0774,9.9113,0.9675,4.41705,1
2022-06-21,1.0527,10.1019,1.2274,7.061,9.8484,0.9663,4.4044,1
2022-06-22,1.05665,10.0959,1.2268,7.0391,9.911,0.96165,4.4473,1
2022-06-23,1.0525,10.1717,1.2262,7.0686,9.98475,0.9613,4.47635,1
2022-06-24,1.0556,10.134,1.2264,7.05005,9.85645,0.95795,4.4447,1
2022-06-27,1.0584,10.0799,1.22655,7.0308,9.7937,0.956,4.4247,1
2022-06-28,1.05195,10.15685,1.21835,7.0716,9.83755,0.95725,4.46565,1
2022-06-29,1.0441,10.2376,1.2127,7.1257,9.91635,0.95525,4.47175,1
2022-06-30,1.04835,10.22455,1.2177,7.094,9.8478,0.9551,4.4827,1
2022-07-01,1.0429,10.30695,1.2096,7.1338,9.9687,0.9595,4.4972,1
2022-07-04,1.0423,10.3384,1.21055,7.1385,9.8522,0.96115,4.52275,1
2022-07-05,1.0268,10.5045,1.19585,7.2464,10.059,0.96845,4.6248,1
2022-07-06,1.0183,10.5342,1.1932,7.308,10.14395,0.9708,4.6938,1
2022-07-07,1.0161,10.53355,1.2023,7.3233,10.0905,0.9739,4.70635,1
2022-07-08,1.0185,10.52265,1.2029,7.3042,10.0794,0.9764,4.68715,1
2022-07-11,1.0041,10.63895,1.1891,7.4092,10.20475,0.9831,4.78385,1
2022-07-12,1.0038,10.5757,1.1887,7.4123,10.2535,0.9818,4.8013,1
2022-07-13,1.0062,10.5542,1.189,7.39965,10.1969,0.9789,4.80215,1
2022-07-14,1.0018,10.5875,1.1824,7.4288,10.23745,0.984,4.8094,1
2022-07-15,1.0089,10.49515,1.1854,7.37905,10.1766,0.97625,4.73945,1
2022-07-18,1.0142,10.4016,1.19555,7.339,10.1021,0.9779,4.7284,1
2022-07-19,1.0226,10.2316,1.1997,7.2783,9.9204,0.9687,4.6462,1
2022-07-20,1.0179,10.249,1.1971,7.3123,9.98865,0.97135,4.6875,1
2022-07-21,1.023,10.19615,1.19945,7.2781,9.938,0.9667,4.65685,1
2022-07-22,1.0212,10.21735,1.2004,7.2886,9.9238,0.9615,4.6408,1
2022-07-25,1.0222,10.198,1.2044,7.2845,9.83755,0.9646,4.6233,1
2022-07-26,1.0116,10.3235,1.2027,7.3575,9.912,0.9628,4.70635,1
2022-07-27,1.0204,10.2224,1.21555,7.2996,9.742,0.9599,4.69135,1
2022-07-28,1.0198,10.2067,1.2171,7.3001,9.721,0.955,4.6674,1
2022-07-29,1.022,10.154,1.21675,7.2794,9.6771,0.9516,4.63355,1
2022-08-01,1.0263,10.0961,1.225,7.2554,9.63635,0.94955,4.59895,1
2022-08-02,1.0166,10.24545,1.21735,7.3217,9.77455,0.95755,4.6452,1
2022-08-03,1.0165,10.2142,1.2145,7.3204,9.719,0.9607,4.62015,1
2022-08-04,1.0245,10.11905,1.216,7.2618,9.7374,0.95515,4.5995,1
2022-08-05,1.0183,10.1985,1.20725,7.3087,9.7954,0.9613,4.6248,1
2022-08-08,1.0197,10.15165,1.20805,7.2986,9.7406,0.95515,4.6078,1
2022-08-09,1.0213,10.1625,1.2082,7.28615,9.7267,0.9537,4.6031,1
2022-08-10,1.0299,10.0559,1.22265,7.22365,9.5176,0.9425,4.54065,1
2022-08-11,1.03185,10.0531,1.2214,7.2071,9.5265,0.9409,4.53945,1
2022-08-12,1.026,10.19905,1.2132,7.2477,9.56635,0.94145,4.5418,1
2022-08-15,1.0162,10.34375,1.2056,7.3201,9.7139,0.9464,4.6068,1
2022-08-16,1.0172,10.3433,1.2095,7.312,9.6712,0.9495,4.59265,1
2022-08-17,1.01815,10.371,1.20485,7.3064,9.7073,0.95185,4.61855,1
2022-08-18,1.009,10.4992,1.1932,7.372,9.7279,0.95685,4.6888,1
2022-08-19,1.0036,10.5898,1.1829,7.4066,9.8106,0.95905,4.7312,1
2022-08-22,0.99425,10.7122,1.1767,7.4805,9.834,0.9646,4.7908,1
2022-08-23,0.9969,10.6257,1.1833,7.4598,9.7109,0.96405,4.7868,1
2022-08-24,0.9967,10.61445,1.1799,7.4624,9.69,0.9664,4.78625,1
2022-08-25,0.99745,10.5877,1.1831,7.4568,9.6608,0.9639,4.7506,1
2022-08-26,0.9963,10.66765,1.1749,7.4636,9.7673,0.9665,4.75295,1
2022-08-29,0.9997,10.6719,1.17095,7.4386,9.75,0.96825,4.73645,1
2022-08-30,1.0014,10.68455,1.1656,7.42725,9.8125,0.9741,4.71795,1
2022-08-31,1.0059,10.65975,1.16235,7.3971,9.9255,0.97755,4.69785,1
2022-09-01,0.99455,10.8042,1.1544,7.4783,10.05905,0.9822,4.74225,1
2022-09-02,0.9953,10.77885,1.1509,7.4702,10.0095,0.9806,4.74,1
2022-09-05,0.9928,10.80905,1.1515,7.4881,9.9796,0.9798,4.75655,1
2022-09-06,0.9904,10.799,1.152,7.5074,10.02045,0.98435,4.7763,1
2022-09-07,1.0001,10.6859,1.1527,7.43095,9.9987,0.9766,4.7044,1
2022-09-08,0.9996,10.7053,1.1502,7.4388,10.0448,0.9712,4.70825,1
2022-09-09,1.0041,10.6316,1.1589,7.4025,9.92695,0.9601,4.6739,1
2022-09-12,1.01205,10.4889,1.16835,7.34635,9.84575,0.95385,4.63545,1
2022-09-13,0.9972,10.6958,1.1493,7.46025,10.11195,0.9616,4.7352,1
2022-09-14,0.9979,10.6888,1.1537,7.4498,10.07045,0.9624,4.7246,1
2022-09-15,1.0001,10.7215,1.1466,7.4357,10.169,0.9617,4.72265,1
2022-09-16,1.0017,10.7489,1.1414,7.4249,10.193,0.9648,4.71225,1
2022-09-19,1.0024,10.7752,1.1432,7.4187,10.2088,0.9646,4.6927,1
2022-09-20,0.9972,10.8952,1.1381,7.4571,10.334,0.96415,4.7483,1
2022-09-21,0.9838,11.06935,1.1268,7.5592,10.35045,0.96635,4.8521,1
2022-09-22,0.9838,11.0665,1.1259,7.559,10.4072,0.9769,4.8293,1
2022-09-23,0.9692,11.2981,1.0858,7.6724,10.6041,0.9821,4.91015,1
2022-09-26,0.96075,11.3489,1.0686,7.7388,10.8119,0.9934,4.9487,1
2022-09-27,0.9594,11.36315,1.07325,7.7519,10.8247,0.9915,4.98905,1
2022-09-28,0.97355,11.1909,1.089,7.6385,10.6652,0.9763,4.93785,1
2022-09-29,0.9816,11.1523,1.1117,7.5757,10.7014,0.97565,4.94575,1
2022-09-30,0.9801,11.0788,1.1162,7.5843,10.8935,0.987,4.95545,1
2022-10-03,0.98255,11.0049,1.1324,7.5693,10.649,0.99225,4.9141,1
2022-10-04,0.9985,10.846,1.1475,7.4482,10.43715,0.9793,4.8191,1
2022-10-05,0.9883,10.9657,1.1328,7.52525,10.5389,0.9838,4.87475,1
2022-10-06,0.979,11.13925,1.1162,7.5984,10.72265,0.9907,4.9928,1
2022-10-07,0.9743,11.2039,1.1086,7.6382,10.7123,0.9944,4.98865,1
2022-10-10,0.9702,11.31305,1.10585,7.6656,10.6882,0.99985,5.00585,1
2022-10-11,0.9705,11.36545,1.0967,7.6627,10.7569,0.997,4.9957,1
2022-10-12,0.9706,11.3368,1.1105,7.6662,10.7535,0.9976,4.99455,1
2022-10-13,0.9775,11.2547,1.13305,7.6065,10.5983,1.00065,4.91175,1
2022-10-14,0.9721,11.3009,1.11715,7.6502,10.6593,1.00525,4.94005,1
2022-10-17,0.984,11.1509,1.1357,7.55715,10.5399,0.9965,4.87515,1
2022-10-18,0.9854,11.0893,1.132,7.5451,10.552,0.9943,4.85495,1
2022-10-19,0.9773,11.2192,1.12185,7.61205,10.61435,1.0044,4.9099,1
2022-10-20,0.9785,11.25935,1.1235,7.6005,10.63955,1.0036,4.87415,1
2022-10-21,0.9862,11.1881,1.1304,7.5419,10.5308,0.9978,4.843,1
2022-10-24,0.9875,11.1577,1.1277,7.5338,10.52185,1.0004,4.8478,1
2022-10-25,0.9966,10.9743,1.14715,7.4635,10.38905,0.995,4.7821,1
2022-10-26,1.0079,10.86205,1.16285,7.37745,10.2515,0.9867,4.70675,1
2022-10-27,0.9964,10.97005,1.1566,7.4672,10.3206,0.99095,4.74025,1
2022-10-28,0.9965,10.94475,1.1613,7.4689,10.3347,0.9963,4.73475,1
2022-10-31,0.9885,11.03605,1.14705,7.53395,10.40425,1.0013,4.77325,1
2022-11-01,0.98745,11.0111,1.1485,7.5377,10.3552,0.99995,4.7614,1
2022-11-02,0.9819,11.10905,1.1392,7.5812,10.46465,1.00315,4.79275,1
2022-11-03,0.9753,11.18965,1.1167,7.6334,10.5807,1.0132,4.8157,1
2022-11-04,0.9962,10.8967,1.13775,7.4727,10.2285,0.994,4.70525,1
2022-11-07,1.0021,10.84015,1.1514,7.4223,10.2146,0.98835,4.66065,1
2022-11-08,1.0074,10.74335,1.1538,7.384,10.2429,0.9859,4.65245,1
2022-11-09,1.00125,10.88925,1.13585,7.4282,10.40075,0.9842,4.71045,1
2022-11-10,1.0209,10.5816,1.1715,7.2865,10.0809,0.96375,4.59255,1
2022-11-11,1.0354,10.3693,1.1837,7.1834,9.9394,0.9419,4.5231,1
2022-11-14,1.0327,10.4765,1.1754,7.2033,10.0356,0.9431,4.56335,1
2022-11-15,1.0349,10.4845,1.186,7.1874,9.9943,0.94445,4.5744,1
2022-11-16,1.0394,10.4798,1.191,7.1561,10.0062,0.9446,4.5209,1
2022-11-17,1.0362,10.6141,1.1864,7.17625,10.124,0.95165,4.54145,1
2022-11-18,1.03245,10.6318,1.1888,7.2039,10.1928,0.9548,4.55155,1
2022-11-21,1.0243,10.7141,1.18235,7.2624,10.257,0.95915,4.5868,1
2022-11-22,1.0304,10.65055,1.1885,7.2183,10.115,0.95195,4.56525,1
2022-11-23,1.03965,10.4578,1.2054,7.154,9.9389,0.94275,4.5233,1
2022-11-24,1.0409,10.40365,1.2112,7.1424,9.90845,0.9433,4.5121,1
2022-11-25,1.0397,10.4347,1.2095,7.1532,9.87875,0.9455,4.5114,1
2022-11-28,1.0339,10.5554,1.19595,7.19235,10.02,0.9493,4.5309,1
2022-11-29,1.0329,10.58075,1.1955,7.2001,10.00605,0.9539,4.52865,1
2022-11-30,1.0407,10.49925,1.20575,7.1465,9.8455,0.9459,4.48635,1
2022-12-01,1.0524,10.3035,1.2255,7.06565,9.7269,0.9371,4.45475,1
2022-12-02,1.054,10.323,1.22915,7.0543,9.7651,0.9369,4.43695,1
2022-12-05,1.0492,10.41685,1.219,7.0885,9.94905,0.9425,4.48895,1
2022-12-06,1.047,10.4069,1.21385,7.105,10.0247,0.94175,4.48095,1
2022-12-07,1.0506,10.389,1.2201,7.08055,10.0225,0.9408,4.46635,1
2022-12-08,1.0557,10.33365,1.2235,7.0462,9.9669,0.93655,4.43425,1
2022-12-09,1.0532,10.3347,1.2257,7.0624,9.9782,0.9345,4.45245,1
2022-12-12,1.05365,10.3333,1.2272,7.0577,10.00055,0.9362,4.4529,1
2022-12-13,1.0632,10.2206,1.2356,6.9963,9.77205,0.929,4.40835,1
2022-12-14,1.06825,10.16145,1.2423,6.9637,9.71655,0.92455,4.38205,1
2022-12-15,1.0628,10.3452,1.2178,6.9978,9.8689,0.92845,4.41445,1
2022-12-16,1.0584,10.4115,1.21425,7.0263,9.89795,0.9337,4.42565,1
2022-12-19,1.0607,10.3913,1.21495,7.0136,9.90865,0.9286,4.42005,1
2022-12-20,1.06225,10.4227,1.2183,7.0025,9.8815,0.92605,4.3975,1
2022-12-21,1.0605,10.4239,1.20845,7.0131,9.83845,0.9268,4.3928,1
2022-12-22,1.0595,10.4727,1.2044,7.0181,9.8757,0.9312,4.38045,1
2022-12-23,1.0616,10.5324,1.206,7.0056,9.8851,0.93365,4.3713,1
2022-12-26,1.0637,10.49615,1.20645,6.9925,9.83375,0.932,4.3668,1
2022-12-27,1.064,10.47445,1.2023,6.9898,9.83125,0.9289,4.4004,1
2022-12-28,1.061,10.4803,1.2015,7.0072,9.8975,0.92885,4.41685,1
2022-12-29,1.06615,10.46345,1.2055,6.97495,9.8856,0.9232,4.38555,1
2022-12-30,1.0704,10.42735,1.2099,6.9472,9.798,0.9246,4.38125,1
2023-01-02,1.0664,10.46075,1.20465,6.9714,9.86005,0.9252,4.37735,1
2023-01-03,1.0548,10.56925,1.19665,7.05085,10.0819,0.93615,4.4324,1
2023-01-04,1.0601,10.5223,1.20545,7.0135,10.0875,0.9296,4.401,1
2023-01-05,1.0522,10.6925,1.1908,7.06815,10.2462,0.9363,4.45225,1
2023-01-06,1.06455,10.5224,1.2094,6.98785,10.0001,0.9275,4.41095,1
2023-01-09,1.073,10.4032,1.2185,6.9305,9.94815,0.92145,4.37575,1
2023-01-10,1.0736,10.4124,1.2157,6.92955,9.9835,0.9225,4.3714,1
2023-01-11,1.0757,10.4653,1.2144,6.9143,9.9982,0.9312,4.3575,1
2023-01-12,1.0848,10.4074,1.2202,6.8539,9.8727,0.9277,4.32515,1
2023-01-13,1.083,10.4035,1.22305,6.8679,9.9019,0.9267,4.33145,1
2023-01-16,1.0818,10.4205,1.2193,6.8744,9.9202,0.92665,4.334,1
2023-01-17,1.07885,10.4182,1.229,6.89495,9.8679,0.92215,4.3563,1
2023-01-18,1.0794,10.3352,1.2348,6.8925,9.9011,0.9162,4.36885,1
2023-01-19,1.0829,10.31665,1.239,6.8692,9.89125,0.9164,4.35785,1
2023-01-20,1.0857,10.2961,1.23965,6.8532,9.88825,0.9206,4.33465,1
2023-01-23,1.087,10.2375,1.23765,6.8433,9.8145,0.9218,4.32885,1
2023-01-24,1.0887,10.2075,1.233,6.83275,9.8637,0.9228,4.3289,1
2023-01-25,1.0917,10.2046,1.24015,6.8147,9.90215,0.918,4.32015,1
2023-01-26,1.0891,10.26735,1.2408,6.8282,9.867,0.9204,4.32465,1
2023-01-27,1.0869,10.3073,1.2399,6.8433,9.8902,0.9208,4.33,1
2023-01-30,1.0846,10.39755,1.23525,6.8552,9.9745,0.92515,4.34145,1
2023-01-31,1.0863,10.46465,1.23205,6.8472,9.9888,0.91625,4.3353,1
2023-02-01,1.09905,10.3444,1.2378,6.7694,9.91275,0.9084,4.28015,1
2023-02-02,1.0912,10.3631,1.2225,6.82075,10.0489,0.9131,4.29635,1
2023-02-03,1.0795,10.5373,1.2054,6.895,10.2181,0.92595,4.37,1
