Currency,Daily Total Return,Price Close,TRBC Economic Sector Name,Volume
USD,-2.906448683,10.69,,738
USD,0.121823877,57.53,,106862
USD,18.334892423,12.65,,28314
USD,-3.354771424,55.6,,99204
USD,5.928853755,13.4,,23872
USD,1.852517986,56.52,,84965
USD,1.791044776,13.64,,5072
USD,-0.973106865,55.97,,152627
USD,2.93255132,13.96,,10427
USD,1.518670716,56.82,,202465
USD,0.071633238,13.97,,2593
USD,1.390355509,57.61,,114078
USD,-1.503221188,13.76,,2323
USD,-4.669328242,54.92,,192070
USD,-3.270348837,13.31,,2723
USD,-0.764748725,54.5,,111054
USD,1.277235162,13.48,,4589
USD,-5.889908257,51.29,,223389
USD,3.412462908,13.94,,4557
USD,4.464807955,53.58,,296355
USD,5.595408895,14.72,,6945
USD,1.362448675,54.31,,347743
USD,-0.203804348,14.69,,4928
USD,-2.301601915,53.06,,177235
USD,-1.361470388,14.49,,3286
USD,1.884658877,54.06,,124656
USD,1.725327812,14.74,,496
USD,1.701812801,54.98,,120225
USD,1.017639077,14.89,,3610
USD,-0.963986904,54.45,,150058
USD,1.074546676,15.05,,6896
USD,-1.212121212,53.79,,206452
USD,-0.066445183,15.04,,3665
USD,-0.427588771,53.56,,632541
USD,-0.664893617,14.94,,3835
USD,-2.427184466,52.26,,209970
USD,-3.815261044,14.37,,4263
USD,0.76540375,52.66,,85500
USD,2.261656228,14.695,,4691
USD,-2.183820737,51.51,,108596
USD,-4.865600544,13.98,,11098
USD,1.553096486,52.31,,110494
USD,-1.21602289,13.81,,1140
USD,0.860256165,52.76,,91583
USD,0.868935554,13.93,,520
USD,2.918877938,54.3,,116862
USD,-0.502512563,13.86,,1995
USD,1.952117864,55.36,,143907
USD,-1.298701299,13.68,,2732
USD,0.072254335,55.4,,223091
USD,-3.801169591,13.16,,2313
USD,-0.415162455,55.17,,194993
USD,3.267477204,13.59,,3551
USD,-2.501359434,53.79,,116634
USD,3.899926416,14.12,,990
USD,4.182933631,56.04,,109786
USD,-2.018413598,13.835,,2765
USD,0.5710207,56.36,,177253
USD,0.036140224,13.84,,1187
USD,0.372604684,56.57,,202076
USD,1.878612717,14.1,,3606
USD,3.323316245,58.45,,129387
USD,3.617021277,14.61,,1027
USD,3.627031651,60.57,,202869
USD,-0.273785079,14.57,,2558
USD,2.294865445,61.96,,157230
USD,-3.91214825,14.0,,5824
USD,-0.742414461,61.5,,125129
USD,-0.785714286,13.89,,5316
USD,-1.349593496,60.67,,125262
USD,-0.647948164,13.8,,1825
USD,-0.19779133,60.55,,154503
USD,-1.52173913,13.59,,362
USD,-0.346820809,60.34,,111418
USD,0.588668138,13.67,,1807
USD,-1.35896586,59.52,,114418
USD,-2.487198244,13.33,,2900
USD,0.621639785,59.89,,119074
USD,-0.375093773,13.28,,1969
USD,0.050091835,59.92,,105481
USD,0.075301205,13.29,,2839
USD,1.668891856,60.92,,130634
USD,-1.279157261,13.12,,122
USD,1.165462902,61.63,,73106
USD,2.820121951,13.49,,2441
USD,-1.314294986,60.82,,204923
USD,2.223869533,13.79,,4124
USD,-2.351200263,59.39,,120007
USD,0.072516316,13.8,,2082
USD,-6.499410675,55.53,,189588
USD,-1.086956522,13.65,,286
USD,5.114352602,58.37,,199566
USD,-2.490842491,13.31,,1991
USD,3.152304266,60.21,,221182
USD,2.178812923,13.6,,1656
USD,-0.664341472,59.81,,161430
USD,1.25,13.77,,1611
USD,2.474502592,61.29,,148555
USD,-0.653594771,13.68,,407
USD,1.925273291,62.47,,139901
USD,-4.605263158,13.05,,3075
USD,4.274051545,65.14,,131617
USD,5.057471264,13.71,,924
USD,1.765428308,66.29,,107572
USD,-0.948212983,13.58,,1424
USD,0.814602504,66.83,,285421
USD,0.736377025,13.68,,2111
USD,-0.344156816,66.6,,168230
USD,0.950292398,13.81,,2859
USD,3.918918919,69.21,,144181
USD,-2.896451846,13.41,,4783
USD,-2.35515099,67.58,,174338
USD,-0.372856078,13.36,,2249
USD,1.879254217,68.85,,120433
USD,1.047904192,13.5,,1060
USD,2.498184459,70.57,,204762
USD,3.851851852,14.02,,12545
USD,0.439280147,70.88,,176544
USD,2.995720399,14.44,,1849
USD,-3.964446953,68.07,,148178
USD,1.038781163,14.59,,4119
USD,1.101806963,68.82,,118223
USD,-2.673063742,14.2,,3263
USD,0.523103749,69.18,,140771
USD,-1.267605634,14.02,,941
USD,0.75166233,69.7,,97322
USD,2.781740371,14.41,,941
USD,0.430416069,70.0,,126355
USD,6.800832755,15.39,,3093
USD,-0.514285714,69.64,,164150
USD,5.133203379,16.18,,3313
USD,2.254451465,71.1,,39839
USD,0.123609394,16.2,,1969
USD,0.407876231,71.39,,131410
USD,-3.456790123,15.56,,2501
USD,2.325255638,73.05,,196130
USD,2.506426735,15.95,,1786
USD,1.368925394,74.05,,138657
USD,8.714733542,17.34,,3438
USD,-0.850776502,73.42,,74786
USD,8.881199539,18.88,,6521
USD,2.683192591,75.39,,90221
USD,1.059322034,19.08,,5849
USD,0.079586152,75.45,,80137
USD,-0.209643606,19.04,,2226
USD,2.518223989,77.35,,86461
USD,-1.260504202,18.8,,2404
USD,-5.132514544,73.38,,288627
USD,-0.053191489,18.79,,1346
USD,-1.621695285,72.19,,190351
USD,-1.383714742,18.53,,1448
USD,0.789583045,72.76,,90098
USD,-7.825148408,17.08,,3985
USD,2.721275426,74.74,,148097
USD,0.819672131,17.22,,866
USD,3.692801713,77.5,,137010
USD,-1.219512195,17.01,,1831
USD,0.851612903,78.16,,160538
USD,-0.529100529,16.92,,2709
USD,-0.332650972,77.9,,135482
USD,-1.063829787,16.74,,4112
USD,-0.924261874,77.18,,470903
USD,-1.612903226,16.47,,16544
USD,0.14252397,77.29,,128865
USD,-1.578627808,16.21,,4998
USD,2.406520895,79.15,,107990
USD,2.776064158,16.66,,1777
USD,0.51800379,79.56,,116021
USD,0.720288115,16.78,,5097
USD,-0.02513826,79.54,,39041
USD,1.251489869,16.99,,920
USD,2.25044003,81.33,,131325
USD,-6.474396704,15.89,,11099
USD,-2.705028895,79.13,,100671
USD,-5.437382001,15.026,,6484
USD,2.388474662,81.02,,78187
USD,0.159723147,15.05,,11958
USD,1.036781042,81.86,,69742
USD,0.996677741,15.2,,4473
USD,0.513071097,82.28,,163084
USD,4.539473684,15.89,,4356
USD,0.729217307,82.88,,116142
USD,3.807426054,16.495,,1486
USD,2.931949807,85.31,,232632
USD,4.395271294,17.22,,2994
USD,7.056617044,91.33,,218489
USD,1.742160279,17.52,,2930
USD,1.511004051,92.71,,159221
USD,-2.397260274,17.1,,1967
USD,1.175709201,93.8,,143072
USD,-1.169590643,16.9,,6192
USD,3.15565032,96.76,,119014
USD,2.189349112,17.27,,1772
USD,-1.994625878,94.83,,175551
USD,0.115807759,17.29,,551
USD,1.486871243,96.24,,134324
USD,1.041064199,17.47,,5635
USD,-4.384871155,92.02,,183173
USD,-1.087578706,17.28,,1834
USD,1.184525103,93.11,,264479
USD,-0.636574074,17.17,,732
USD,-0.934378692,92.24,,187371
USD,-0.465928946,17.09,,1512
USD,0.888985256,93.06,,132667
USD,-1.345816267,16.86,,552
USD,1.407693961,94.37,,136007
USD,1.542111507,17.12,,1984
USD,-1.51531207,92.94,,85599
USD,-1.168224299,16.92,,806
USD,-2.625349688,90.5,,119484
USD,-1.8321513,16.61,,596
USD,-7.093922652,84.08,,256243
USD,-1.866345575,16.3,,1278
USD,0.118934348,84.18,,159518
USD,-1.042944785,16.13,,583
USD,-4.312188168,80.55,,313042
USD,-0.371977681,16.07,,1090
USD,4.990689013,84.57,,186700
USD,0.0,16.07,,944
USD,5.120018919,88.9,,398641
USD,5.476042315,16.95,,2828
USD,-6.850393701,82.81,,373467
USD,0.353982301,17.01,,6763
USD,4.262770197,86.34,,207696
USD,1.352145797,17.24,,4872
USD,-0.173731758,86.19,,161702
USD,4.988399072,18.1,,3190
USD,1.601113818,87.57,,187752
USD,-1.049723757,17.91,,5315
USD,2.089756766,89.4,,184393
USD,-0.67001675,17.79,,5208
USD,-0.805369128,88.68,,128463
USD,-3.035413153,17.25,,4086
USD,3.856562923,92.1,,231268
USD,-0.637681159,17.14,,3711
USD,0.488599349,92.55,,127404
USD,4.842473746,17.97,,2012
USD,-1.415451108,91.24,,210124
USD,-1.391207568,17.72,,2537
USD,1.326172731,92.45,,166504
USD,-0.79006772,17.58,,456
USD,-1.146565711,91.39,,140940
USD,-0.455062571,17.5,,1077
USD,4.158004158,95.19,,333306
USD,1.085714286,17.69,,2436
USD,-2.552789159,92.76,,128826
USD,6.444318824,18.83,,4506
USD,-1.078050884,91.76,,238077
USD,-0.371747212,18.76,,2144
USD,1.122493461,92.79,,156364
USD,4.850746269,19.67,,6489
USD,-7.791787908,85.43,,141744
USD,2.33858668,20.13,,2994
USD,3.441414023,88.37,,206234
USD,-8.196721311,18.48,,12633
USD,3.372185131,91.35,,126362
USD,0.0,18.48,,1831
USD,-4.378762999,87.35,,286130
USD,4.004329004,19.22,,2415
USD,-0.835718374,86.62,,116486
USD,-2.185223725,18.8,,4861
USD,-4.236896791,82.95,,201532
USD,-3.723404255,18.1,,2705
USD,0.204942737,83.12,,303842
USD,0.44198895,18.18,,3108
USD,-6.376323388,77.82,,188960
USD,3.135313531,18.75,,3428
USD,4.985864816,81.7,,197825
USD,4.533333333,19.6,,969
USD,-1.077111383,80.82,,145726
USD,-0.765306122,19.45,,864
USD,4.355357585,84.34,,145557
USD,0.616966581,19.57,,8178
USD,-2.146075409,82.53,,177676
USD,1.737353091,19.83,,5376
USD,0.945110869,83.31,,181589
USD,12.859304085,22.38,,16611
USD,0.25207058,83.52,,185238
USD,2.323503128,22.9,,6030
USD,1.436781609,84.72,,131125
USD,0.436681223,23.0,,10814
USD,-5.217186025,80.3,,129258
USD,-4.304347826,22.01,,5078
USD,2.503113325,82.31,,805819
USD,-0.408905043,21.92,,13771
USD,0.510266067,82.73,,91936
USD,4.379562044,22.88,,5925
USD,-3.311978726,79.99,,180952
USD,-4.938811189,21.75,,5254
USD,-1.425178147,78.85,,215179
USD,0.137931034,21.78,,4758
USD,-0.152187698,78.73,,142224
USD,-3.581267218,21.0,,2788
USD,5.576019306,83.12,,153583
USD,-0.761904762,20.84,,3197
USD,-4.752165544,79.17,,124406
USD,-1.631477927,20.5,,1988
USD,-0.050524188,79.13,,100073
USD,3.658536585,21.25,,3683
USD,2.969796537,81.48,,171178
USD,-3.482352941,20.51,,1963
USD,4.810996564,85.4,,105199
USD,1.365187713,20.79,,2278
USD,-0.702576112,84.8,,136123
USD,3.7999038,21.58,,2531
USD,-0.54245283,84.34,,130600
USD,4.031510658,22.45,,6658
USD,-3.533317524,81.36,,193532
USD,1.336302895,22.75,,3850
USD,0.442477876,81.72,,178591
USD,0.659340659,22.9,,2626
USD,-0.80763583,81.06,,133903
USD,-1.35371179,22.59,,3078
USD,-0.308413521,80.81,,81116
USD,2.080566622,23.06,,14131
USD,0.074248237,80.87,,98946
USD,2.515177797,23.64,,4571
USD,0.0,80.87,,88155
USD,4.991539763,24.82,,4953
USD,2.077408186,82.55,,74254
USD,3.5455278,25.7,,12920
USD,0.193821926,82.71,,111602
USD,2.645914397,26.38,,5207
USD,-2.792890823,80.4,,124710
USD,-6.027293404,24.79,,10265
USD,-2.624378109,78.29,,126283
USD,-0.040338846,24.78,,4264
USD,4.764337719,82.02,,149936
USD,-2.158999193,24.245,,1439
USD,-0.134113631,81.91,,123084
USD,4.062693339,25.23,,7188
USD,4.272982542,85.41,,136534
USD,-2.061038446,24.71,,2328
USD,-1.05374078,84.51,,252370
USD,0.040469446,24.72,,2921
USD,-1.325286948,83.39,,133561
USD,5.177993528,26.0,,4134
USD,0.455690131,83.77,,92994
USD,0.884615385,26.23,,2934
USD,0.393935777,84.1,,147386
USD,3.31681281,27.1,,7169
USD,-1.533888228,82.81,,254344
USD,-2.656826568,26.38,,7481
USD,-2.741214829,80.54,,97781
USD,7.808946171,28.44,,8118
USD,-2.892972436,78.21,,182174
USD,2.144866385,29.05,,13220
USD,3.068661297,80.61,,133334
USD,10.91222031,32.22,,11466
USD,0.285324401,80.84,,183113
USD,-8.255741775,29.56,,11028
USD,2.028698664,82.48,,106524
USD,2.165087957,30.2,,10925
USD,-5.37099903,78.05,,197091
USD,-5.463576159,28.55,,4886
USD,-1.242793081,77.08,,128383
USD,-2.416812609,27.86,,2905
USD,-4.449922159,73.65,,128065
USD,-0.287150036,27.78,,5368
USD,1.398506449,74.68,,230155
USD,-1.907847372,27.25,,9415
USD,3.146759507,77.03,,93242
USD,-4.293577982,26.08,,14917
USD,-1.155394002,76.14,,109198
USD,3.489263804,26.99,,8476
USD,-1.799317048,74.77,,147235
USD,-4.371989626,25.81,,6748
USD,2.902233516,76.94,,130490
USD,-4.029445951,24.77,,4231
USD,2.794385235,79.09,,147334
USD,5.127169964,26.04,,11153
USD,-1.08736882,78.23,,217550
USD,-0.960061444,25.79,,9975
USD,2.249776301,79.99,,86925
USD,-0.736719659,25.6,,6940
USD,0.775096887,80.61,,95265
USD,-6.328125,23.98,,9265
USD,1.885622131,82.13,,116254
USD,8.71559633,26.07,,15531
USD,-0.304395471,81.75,,193835
USD,-0.268507863,26.0,,4502
USD,0.5382263,82.19,,86579
USD,-1.076923077,25.72,,5074
USD,-2.372551405,80.24,,191098
USD,8.125972006,27.81,,8995
USD,0.834995015,80.91,,93400
USD,0.035958288,27.82,,17155
USD,-1.965146459,79.32,,86595
USD,-0.35945363,27.72,,3871
USD,2.370146243,81.2,,62916
USD,4.401154401,28.86,,8223
USD,-1.071428571,80.33,,90958
USD,-2.910602911,28.02,,12336
USD,0.18672974,80.48,,82781
USD,-2.141327623,27.42,,3479
USD,-1.230119284,79.49,,89328
USD,0.875273523,27.66,,3918
USD,0.754811926,80.09,,74715
USD,-1.482284888,27.25,,5113
USD,0.786615058,80.72,,89128
USD,2.532110092,27.94,,4972
USD,4.112983152,84.04,,144803
USD,-7.122405154,25.95,,7265
USD,-1.689671585,82.62,,107262
USD,-0.886319846,25.72,,6589
USD,-0.508351489,82.2,,85513
USD,1.982892691,26.23,,6061
USD,0.401459854,82.53,,68296
USD,-5.032405642,24.91,,7396
USD,-4.49533503,78.82,,261191
USD,-1.043757527,24.65,,11229
USD,0.228368434,79.0,,126470
USD,-1.014198783,24.4,,10741
USD,-0.594936709,78.53,,92580
USD,-1.147540984,24.12,,5905
USD,0.827709156,79.18,,101744
USD,0.787728027,24.31,,9191
USD,2.626925991,81.26,,54169
USD,4.154668861,25.32,,17226
USD,-0.726064484,80.67,,313957
USD,0.276461295,25.39,,180062
USD,1.214825834,81.65,,102986
USD,2.363135093,25.99,,10824
USD,1.690140845,83.03,,70809
USD,-2.847248942,25.25,,6178
USD,-1.168252439,82.06,,112116
USD,-3.643564356,24.33,,7332
USD,0.58493785,82.54,,129885
USD,3.616933827,25.21,,5662
USD,1.199418464,83.53,,128878
USD,1.388337961,25.56,,3776
USD,-0.299293667,83.28,,117725
USD,-3.442879499,24.68,,9004
USD,-0.828530259,82.59,,161806
USD,-3.606158833,23.79,,4370
USD,-1.804092505,81.1,,119084
USD,-2.18579235,23.27,,5280
USD,1.639950678,82.43,,65090
USD,5.930382467,24.65,,2529
USD,0.072789033,82.49,,88225
USD,3.448275862,25.5,,5180
USD,-0.678870166,81.93,,60643
USD,-0.078431373,25.48,,4103
USD,0.061027707,81.98,,106149
USD,-0.313971743,25.4,,3600
USD,-2.476213711,79.95,,112151
USD,1.141732283,25.69,,6199
USD,-2.101313321,78.27,,80792
USD,-4.826780849,24.45,,4389
USD,-0.051105149,78.23,,110390
USD,-7.770961145,22.55,,5389
USD,2.236993481,79.98,,153083
USD,6.829268293,24.09,,6077
USD,5.651412853,84.5,,176897
USD,2.324616023,24.65,,2759
USD,-2.603550296,82.3,,101080
USD,-3.123732252,23.88,,3581
USD,2.600243013,84.44,,93388
USD,1.507537688,24.24,,2271
USD,-0.011842729,84.43,,109772
USD,-2.392739274,23.66,,5082
USD,-3.908563307,81.13,,106915
USD,6.720202874,25.25,,5694
USD,1.651670159,82.47,,167969
USD,-2.851485149,24.53,,2699
USD,3.079907845,85.01,,210848
USD,1.87525479,24.99,,2952
USD,14.092459711,96.99,,418388
USD,-1.400560224,24.64,,1928
USD,-0.587689453,96.42,,197269
USD,-5.23538961,23.35,,2903
USD,0.840074673,97.23,,217809
USD,-1.970021413,22.89,,5748
USD,1.99526895,99.17,,117245
USD,-7.339449541,21.21,,2571
USD,0.171422809,99.34,,116099
USD,8.345120226,22.98,,9174
USD,0.281860278,99.62,,86776
USD,-2.219321149,22.47,,2512
USD,-0.752860871,98.87,,59615
USD,-2.492211838,21.91,,2302
USD,0.232628704,99.1,,62737
USD,4.427202191,22.88,,632
USD,-0.302724521,98.8,,65544
USD,1.398601399,23.2,,1430
USD,-0.991902834,97.82,,56055
USD,5.431034483,24.46,,2623
USD,0.695154365,98.5,,63061
USD,-0.899427637,24.24,,488
USD,0.121827411,98.62,,73643
USD,-6.47689769,22.67,,5485
USD,-1.845467451,96.8,,108834
USD,-2.911336568,22.01,,4071
USD,1.332644628,98.09,,135885
USD,4.043616538,22.9,,2945
USD,0.662656744,98.74,,129122
USD,1.615720524,23.27,,2796
USD,1.27607859,100.0,,123173
USD,-1.761925226,22.86,,6794
USD,1.77,101.77,,104573
USD,-1.57480315,22.5,,1841
USD,1.91608529,103.72,,154732
USD,3.066666667,23.19,,1806
USD,0.761666024,104.51,,162683
USD,-0.215610177,23.14,,4165
USD,0.765476988,105.31,,119146
USD,-3.93258427,22.23,,1201
USD,2.981673155,108.45,,167040
USD,4.543409807,23.24,,2392
USD,1.32780083,109.76,,125086
USD,-2.022375215,22.77,,4109
USD,-1.020408163,108.64,,296761
USD,4.172156346,23.72,,4271
USD,-0.266936672,108.35,,132833
USD,-0.885328836,23.43,,3670
USD,1.670512229,110.16,,136284
USD,0.384122919,23.52,,3213
USD,-0.29956427,109.83,,107489
USD,0.0,23.52,,906
USD,-0.755713375,109.0,,82548
USD,-0.170068027,23.48,,2619
USD,-1.229357798,107.66,,89978
USD,-2.93867121,22.79,,1601
USD,-0.092885008,107.56,,107395
USD,-1.272487933,22.5,,1580
USD,-0.046485682,107.51,,95679
USD,0.444444444,22.6,,2700
USD,1.664961399,109.3,,101834
USD,2.03539823,23.06,,1965
USD,-0.860018298,108.36,,98795
USD,-1.994796184,22.6,,2032
USD,1.079734219,109.53,,109719
USD,1.769911504,23.0,,1547
USD,-0.200858212,109.31,,122189
USD,1.086956522,23.25,,7135
USD,-1.939438295,107.19,,818195
USD,-4.344086022,22.24,,7898
USD,-1.446030413,105.64,,136537
USD,-0.629496403,22.1,,4287
USD,-0.312381674,105.31,,105115
USD,5.158371041,23.24,,1400
USD,0.854619694,106.21,,140084
USD,-2.538726334,22.65,,2403
USD,0.310705207,106.54,,109391
USD,0.618101545,22.79,,4919
USD,-0.253425943,106.27,,93289
USD,4.168494954,23.74,,3212
USD,-0.084689941,106.18,,67097
USD,-2.443133951,23.16,,7851
USD,-4.03089094,101.9,,97822
USD,2.115716753,23.65,,8097
USD,-2.011776251,99.85,,115216
USD,1.310782241,23.96,,3285
USD,-0.861291938,98.99,,130109
USD,-2.629382304,23.33,,2096
USD,1.474896454,100.45,,150914
USD,2.828975568,23.99,,3422
USD,-3.135888502,97.3,,119094
USD,-3.709879116,23.1,,4916
USD,1.61356629,98.87,,118622
USD,3.246753247,23.85,,1271
USD,0.020228583,98.89,,86412
USD,-1.006289308,23.61,,1185
USD,1.233694003,100.11,,191420
USD,0.97416349,23.84,,3070
USD,-0.559384677,99.55,,62075
USD,0.461409396,23.95,,2130
USD,-1.245605224,98.31,,54630
USD,1.628392484,24.34,,13859
USD,0.111890957,98.42,,69614
USD,2.382908792,24.92,,10276
USD,-0.487705751,97.94,,80370
USD,-1.364365971,24.58,,2974
USD,1.245660609,99.16,,112193
USD,-0.895036615,24.36,,4467
USD,-0.826946349,98.34,,123679
USD,-0.451559934,24.25,,3249
USD,-0.264388855,98.08,,95756
USD,-0.742268041,24.07,,2322
USD,0.7137031,98.78,,87653
USD,-0.498545908,23.95,,1978
USD,0.718768982,99.49,,77694
USD,0.542797495,24.08,,1339
USD,2.713840587,102.19,,101625
USD,-1.453488372,23.73,,4350
USD,-0.185928173,102.0,,103593
USD,0.294985251,23.8,,2384
USD,1.029411765,103.05,,89785
USD,0.168067227,23.84,,5127
USD,-1.843765163,101.15,,79445
USD,-1.719798658,23.43,,801
USD,-1.967375185,99.16,,132372
USD,-1.36577038,23.11,,2443
USD,7.896329165,106.99,,209589
USD,-0.216356556,23.06,,1219
USD,-3.533040471,103.21,,210103
USD,0.433651344,23.16,,2047
USD,1.036721248,104.28,,139119
USD,-0.30224525,23.09,,7047
USD,-1.91791331,102.28,,119398
USD,1.039411,23.33,,514
USD,0.498631208,102.79,,128871
USD,-0.300042863,23.26,,5167
USD,-0.573985796,102.2,,143279
USD,0.085984523,23.28,,671
USD,-0.714285714,101.47,,120223
USD,6.142611684,24.71,,8113
USD,0.867251404,102.35,,124072
USD,3.156616754,25.49,,4807
USD,-0.957498779,101.37,,105044
USD,-1.883091408,25.01,,1485
USD,-3.146887639,98.18,,128570
USD,0.399840064,25.11,,1321
USD,3.381544103,101.5,,86358
USD,5.615292712,26.52,,7072
USD,2.0591133,103.59,,101679
USD,0.60331825,26.68,,2581
USD,2.133410561,105.8,,140188
USD,3.973013493,27.74,,6501
USD,2.930056711,108.9,,179489
USD,-4.073540014,26.61,,2347
USD,-2.30486685,106.39,,174031
USD,0.714017287,26.8,,1628
USD,1.174922455,107.64,,106286
USD,-0.26119403,26.73,,9178
USD,-0.798959495,106.78,,173731
USD,0.374111485,26.83,,5675
USD,-1.348567147,105.34,,114335
USD,3.466269102,27.76,,6079
USD,0.07594456,105.42,,124183
USD,1.693083573,28.23,,9137
USD,-0.426863973,104.97,,82882
USD,0.531349628,28.38,,2530
USD,-2.46737163,102.38,,102775
USD,-5.884425652,26.71,,1306
USD,1.455362375,103.72,,111733
USD,1.497566455,27.11,,2127
USD,-3.557655226,100.03,,186841
USD,-2.692733309,26.38,,2817
USD,-0.629811057,99.4,,134442
USD,-4.169825625,25.2,,6912
USD,-0.261569416,99.14,,155813
USD,4.523809524,26.34,,2585
USD,-1.452491426,97.7,,178481
USD,-5.239179954,24.96,,3537
USD,-7.789150461,90.09,,398653
USD,-0.280448718,24.89,,5215
USD,6.504606505,95.95,,304943
USD,4.459622338,26.0,,4389
USD,-2.470036477,93.58,,370801
USD,2.884615385,26.75,,2821
USD,-4.317161787,89.54,,191972
USD,1.495327103,27.15,,2039
USD,-1.920929194,87.82,,243505
USD,0.2946593,27.23,,2236
USD,-1.799134593,86.24,,206181
USD,-5.251560779,25.8,,5294
USD,1.113172542,87.2,,238159
USD,-1.240310078,25.48,,28627
USD,2.970183486,89.79,,309238
USD,7.456828885,27.38,,4949
USD,-3.820024502,86.36,,224256
USD,-2.15485756,26.79,,5249
USD,1.169522927,87.37,,7250334
USD,0.410600971,26.9,,15279
USD,-1.590935104,85.98,,303559
USD,-2.565055762,26.21,,3060
USD,1.698069318,87.44,,223355
USD,1.411674933,26.58,,5534
USD,1.429551693,88.69,,133941
USD,3.122648608,27.41,,3135
USD,0.766715526,89.37,,133175
USD,0.109449106,27.44,,2485
USD,5.281414345,94.09,,185685
USD,0.801749271,27.66,,4011
USD,-2.423211818,91.81,,223824
USD,1.156905278,27.98,,5574
USD,1.437751879,93.13,,100784
USD,1.000714796,28.26,,1276
USD,-0.472457855,92.69,,90423
USD,-0.920028309,28.0,,2498
USD,0.215773007,92.89,,74908
USD,2.678571429,28.75,,2817
USD,-0.376789751,92.54,,137206
USD,1.217391304,29.1,,4426
USD,-1.091419927,91.53,,190593
USD,0.446735395,29.23,,3362
USD,-5.353436032,86.63,,166597
USD,-1.984262744,28.65,,3659
USD,1.292854669,87.75,,157698
USD,-3.769633508,27.57,,2361
USD,-3.008547009,85.11,,220927
USD,2.067464635,28.14,,5507
USD,-0.070497004,85.05,,212805
USD,2.309879176,28.79,,3117
USD,0.693709583,85.64,,132156
USD,2.118791247,29.4,,12126
USD,-1.424567959,84.42,,137322
USD,2.074829932,30.01,,4727
USD,-1.196398958,83.41,,178652
USD,1.63278907,30.5,,4052
USD,1.906246253,85.0,,160926
USD,-4.295081967,29.19,,1917
USD,-2.717647059,82.69,,182971
USD,1.336073998,29.58,,4383
USD,-2.624259282,80.52,,195467
USD,-3.955375254,28.41,,2706
USD,-2.682563338,78.36,,183115
USD,-4.012671595,27.27,,5559
USD,-0.255232261,78.16,,286593
USD,-3.300330033,26.37,,7304
USD,2.277379734,79.94,,301647
USD,0.341296928,26.46,,6407
USD,-3.527645734,77.12,,215995
USD,-0.22675737,26.4,,6085
USD,2.580394191,79.11,,212296
USD,-1.401515152,26.03,,4738
USD,-4.727594489,75.37,,154732
USD,-0.038417211,26.02,,3485
USD,0.079607271,75.43,,213557
USD,-0.076863951,26.0,,2451
USD,6.999867427,80.71,,362541
USD,2.115384615,26.55,,9397
USD,-0.941642919,79.95,,189978
USD,-0.602636535,26.39,,4931
USD,1.400875547,81.07,,176604
USD,-0.037893141,26.38,,3250
USD,-2.392993709,79.13,,294531
USD,-0.303260045,26.3,,3047
USD,5.029697965,83.11,,258313
USD,-0.684410646,26.12,,3019
USD,0.842257249,83.81,,190701
USD,-1.531393568,25.72,,3026
USD,3.221572605,86.51,,203438
USD,2.643856921,26.4,,1255
USD,3.352213617,89.41,,150411
USD,1.325757576,26.75,,4017
USD,-2.840845543,86.87,,224980
USD,-2.355140187,26.12,,1754
USD,-2.705191666,84.52,,236768
USD,-0.842266462,25.9,,3077
USD,0.437766209,84.89,,212014
