Date,RIC,Currency,Daily Total Return,Price Close,TRBC Economic Sector Name,Volume
2012-02-27,POWI.OQ,USD,0.232198142,19.4,,166096
2012-02-27,VHI.N,USD,-1.680814941,231.63976836,,980
2012-02-28,POWI.OQ,USD,-1.984536082,19.015,,170668
2012-02-28,VHI.N,USD,0.155413573,231.999768,,3086
2012-02-29,POWI.OQ,USD,-1.919537207,18.65,,167454
2012-02-29,VHI.N,USD,-1.120689655,229.3997706,,610
2012-03-01,POWI.OQ,USD,-1.179624665,18.43,,162226
2012-03-01,VHI.N,USD,1.115954664,231.95976804,,957
2012-03-02,POWI.OQ,USD,-1.844818231,18.09,,192874
2012-03-02,VHI.N,USD,-0.379375754,231.07976892,,869
2012-03-05,POWI.OQ,USD,-1.050304035,17.9,,210360
2012-03-05,VHI.N,USD,-4.050545266,221.71977828,,1421
2012-03-06,POWI.OQ,USD,0.782122905,18.04,,184518
2012-03-06,VHI.N,USD,-6.160923823,207.55979244,,1312
2012-03-07,POWI.OQ,USD,2.66075388,18.52,,218226
2012-03-07,VHI.N,USD,1.541722875,210.75978924,,851
2012-03-08,POWI.OQ,USD,0.998920086,18.705,,268680
2012-03-08,VHI.N,USD,2.505219207,216.03978396,,846
2012-03-09,POWI.OQ,USD,1.630580059,19.01,,167204
2012-03-09,VHI.N,USD,-0.666543233,214.5997854,,557
2012-03-12,POWI.OQ,USD,-0.894266176,18.84,,116576
2012-03-12,VHI.N,USD,-1.733457596,210.87978912,,878
2012-03-13,POWI.OQ,USD,2.149681529,19.245,,125486
2012-03-13,VHI.N,USD,3.072837633,217.35978264,,960
2012-03-14,POWI.OQ,USD,-1.247077163,19.005,,99098
2012-03-14,VHI.N,USD,-0.12881855,217.07978292,,1461
2012-03-15,POWI.OQ,USD,0.184162063,19.04,,203062
2012-03-15,VHI.N,USD,-3.040353787,210.47978952,,902
2012-03-16,POWI.OQ,USD,-1.102941176,18.83,,288982
2012-03-16,VHI.N,USD,6.955530217,225.11977488,,1295
2012-03-19,POWI.OQ,USD,0.477960701,18.92,,106626
2012-03-19,VHI.N,USD,0.977256574,227.31977268,,1000
2012-03-20,POWI.OQ,USD,-0.845665962,18.76,,128466
2012-03-20,VHI.N,USD,-1.460496217,223.999776,,634
2012-03-21,POWI.OQ,USD,-0.39978678,18.685,,133694
2012-03-21,VHI.N,USD,-0.017857143,223.95977604,,100
2012-03-22,POWI.OQ,USD,-0.187316029,18.65,,192112
2012-03-22,VHI.N,USD,-0.232184319,223.43977656,,632
2012-03-23,POWI.OQ,USD,0.134048257,18.675,,111084
2012-03-23,VHI.N,USD,0.96670247,225.5997744,,437
2012-03-26,POWI.OQ,USD,1.499330656,18.955,,136830
2012-03-26,VHI.N,USD,-2.234042553,220.55977944,,1162
2012-03-27,POWI.OQ,USD,-0.633078343,18.835,,70220
2012-03-27,VHI.N,USD,-0.30830613,219.87978012,,642
2012-03-28,POWI.OQ,USD,-0.31855588,18.775,,106422
2012-03-28,VHI.N,USD,-1.218846644,217.1997828,,275
2012-03-29,POWI.OQ,USD,-1.438082557,18.505,,179006
2012-03-29,VHI.N,USD,-0.994475138,215.03978496,,206
2012-03-30,POWI.OQ,USD,0.297216968,18.56,,215400
2012-03-30,VHI.N,USD,-1.320684524,212.1997878,,663
2012-04-02,POWI.OQ,USD,3.300107759,19.1725,,376838
2012-04-02,VHI.N,USD,-0.13195099,211.91978808,,689
2012-04-03,POWI.OQ,USD,-2.360151258,18.72,,230048
2012-04-03,VHI.N,USD,-4.341260853,202.71979728,,1499
2012-04-04,POWI.OQ,USD,-1.469017094,18.445,,189458
2012-04-04,VHI.N,USD,-0.157853197,202.3997976,,1366
2012-04-05,POWI.OQ,USD,-1.030089455,18.255,,194144
2012-04-05,VHI.N,USD,0.652173913,203.71979628,,1093
2012-04-09,POWI.OQ,USD,-1.698164886,17.945,,170334
2012-04-09,VHI.N,USD,-2.709601414,198.1998018,,1045
2012-04-10,POWI.OQ,USD,-0.724435776,17.815,,129070
2012-04-10,VHI.N,USD,-4.92431887,188.43981156,,874
2012-04-11,POWI.OQ,USD,1.880437833,18.15,,146804
2012-04-11,VHI.N,USD,4.287836977,196.51980348,,3093
2012-04-12,POWI.OQ,USD,3.663911846,18.815,,191786
2012-04-12,VHI.N,USD,4.78322817,205.91979408,,850
2012-04-13,POWI.OQ,USD,-3.50783949,18.155,,119112
2012-04-13,VHI.N,USD,-0.252525253,205.3997946,,578
2012-04-16,POWI.OQ,USD,-0.192784357,18.12,,84760
2012-04-16,VHI.N,USD,0.837390458,207.11979288,,790
2012-04-17,POWI.OQ,USD,2.952538631,18.655,,131206
2012-04-17,VHI.N,USD,-1.062186172,204.91979508,,1533
2012-04-18,POWI.OQ,USD,-0.536049317,18.555,,98916
2012-04-18,VHI.N,USD,4.391957837,213.91978608,,936
2012-04-19,POWI.OQ,USD,-1.643761789,18.25,,100532
2012-04-19,VHI.N,USD,-4.338070307,204.63979536,,400
2012-04-20,POWI.OQ,USD,-0.273972603,18.2,,199224
2012-04-20,VHI.N,USD,3.459734167,211.71978828,,482
2012-04-23,POWI.OQ,USD,-1.950549451,17.845,,90698
2012-04-23,VHI.N,USD,0.547893444,212.87978712,,825
2012-04-24,POWI.OQ,USD,0.644438218,17.96,,147432
2012-04-24,VHI.N,USD,0.93949643,214.87978512,,370
2012-04-25,POWI.OQ,USD,3.81403118,18.645,,141678
2012-04-25,VHI.N,USD,-1.35889799,211.95978804,,628
2012-04-26,POWI.OQ,USD,1.233574685,18.875,,94554
2012-04-26,VHI.N,USD,0.264200793,212.51978748,,589
2012-04-27,POWI.OQ,USD,0.529801325,18.975,,54186
2012-04-27,VHI.N,USD,0.752870318,214.11978588,,411
2012-04-30,POWI.OQ,USD,-0.184453228,18.94,,106190
2012-04-30,VHI.N,USD,0.971417897,216.1997838,,389
2012-05-01,POWI.OQ,USD,-0.686378036,18.81,,133598
2012-05-01,VHI.N,USD,-2.016651249,211.83978816,,1145
2012-05-02,POWI.OQ,USD,1.382243488,19.07,,233628
2012-05-02,VHI.N,USD,-2.284743202,206.999793,,1021
2012-05-03,POWI.OQ,USD,-2.438384898,18.605,,133874
2012-05-03,VHI.N,USD,-0.52173913,205.91979408,,470
2012-05-04,POWI.OQ,USD,12.362268207,20.905,,1139716
2012-05-04,VHI.N,USD,-0.543900544,204.7997952,,582
2012-05-07,POWI.OQ,USD,1.650322889,21.25,,390274
2012-05-07,VHI.N,USD,-0.3125,204.15979584,,362
2012-05-08,POWI.OQ,USD,0.894117647,21.44,,480124
2012-05-08,VHI.N,USD,0.607366771,205.3997946,,685
2012-05-09,POWI.OQ,USD,-0.699626866,21.29,,219918
2012-05-09,VHI.N,USD,-0.740019474,203.87979612,,920
2012-05-10,POWI.OQ,USD,0.140911226,21.32,,132798
2012-05-10,VHI.N,USD,-1.903080243,199.9998,,940
2012-05-11,POWI.OQ,USD,-0.023452158,21.315,,94156
2012-05-11,VHI.N,USD,-6.0999061,187.8,,3426
2012-05-14,POWI.OQ,USD,-1.337086559,21.03,,323274
2012-05-14,VHI.N,USD,5.047923323,197.28,,898
2012-05-15,POWI.OQ,USD,0.879695673,21.215,,173896
2012-05-15,VHI.N,USD,-0.486618005,196.32,,473
2012-05-16,POWI.OQ,USD,-0.824888051,21.04,,102202
2012-05-16,VHI.N,USD,-2.200488998,192.0,,335
2012-05-17,POWI.OQ,USD,-0.570342205,20.92,,226514
2012-05-17,VHI.N,USD,-4.6875,183.0,,648
2012-05-18,POWI.OQ,USD,-1.266730402,20.655,,230198
2012-05-18,VHI.N,USD,-4.06557377,175.56,,585
2012-05-21,POWI.OQ,USD,1.307189542,20.925,,139442
2012-05-21,VHI.N,USD,1.845522898,178.8,,945
2012-05-22,POWI.OQ,USD,-1.314217443,20.65,,100864
2012-05-22,VHI.N,USD,1.476510067,181.44,,417
2012-05-23,POWI.OQ,USD,1.81598063,21.025,,170040
2012-05-23,VHI.N,USD,0.595238095,182.52,,931
2012-05-24,POWI.OQ,USD,-1.284185493,20.755,,85312
2012-05-24,VHI.N,USD,8.481262327,198.0,,913
2012-05-25,POWI.OQ,USD,0.529992773,20.865,,109566
2012-05-25,VHI.N,USD,-2.363636364,193.32,,369
2012-05-29,POWI.OQ,USD,-1.869158879,20.45,,187730
2012-05-29,VHI.N,USD,-5.772811918,182.16,,1332
2012-05-30,POWI.OQ,USD,-0.660146699,20.315,,134866
2012-05-30,VHI.N,USD,-7.773386034,168.0,,7282
2012-05-31,POWI.OQ,USD,0.443022397,20.405,,151952
2012-05-31,VHI.N,USD,1.285714286,170.16,,972
2012-06-01,POWI.OQ,USD,-3.553050723,19.68,,123950
2012-06-01,VHI.N,USD,-4.301833568,162.84,,869
2012-06-04,POWI.OQ,USD,0.863821138,19.85,,146272
2012-06-04,VHI.N,USD,0.368459838,163.44,,208
2012-06-05,POWI.OQ,USD,0.428211587,19.935,,161284
2012-06-05,VHI.N,USD,-4.6989721,155.76,,1652
2012-06-06,POWI.OQ,USD,2.031602709,20.34,,151942
2012-06-06,VHI.N,USD,6.086286595,165.24,,3338
2012-06-07,POWI.OQ,USD,-1.352015733,20.065,,106160
2012-06-07,VHI.N,USD,0.798838054,165.96,,842
2012-06-08,POWI.OQ,USD,3.189633691,20.705,,122032
2012-06-08,VHI.N,USD,-1.807664497,162.96,,1230
2012-06-11,POWI.OQ,USD,-2.897850761,20.105,,110812
2012-06-11,VHI.N,USD,-1.76730486,160.08,,1296
2012-06-12,POWI.OQ,USD,1.914946531,20.49,,87006
2012-06-12,VHI.N,USD,0.0,160.08,,2011
2012-06-13,POWI.OQ,USD,-5.685700342,19.325,,350324
2012-06-13,VHI.N,USD,0.899550225,161.52,,1121
2012-06-14,POWI.OQ,USD,-0.258732212,19.275,,135972
2012-06-14,VHI.N,USD,-2.303120357,157.8,,697
2012-06-15,POWI.OQ,USD,1.193255512,19.505,,270176
2012-06-15,VHI.N,USD,0.532319392,158.64,,1759
2012-06-18,POWI.OQ,USD,2.358369649,19.965,,129530
2012-06-18,VHI.N,USD,-0.453857791,157.92,,952
2012-06-19,POWI.OQ,USD,2.379163536,20.44,,138474
2012-06-19,VHI.N,USD,0.987841945,159.48,,1608
2012-06-20,POWI.OQ,USD,-0.807240705,20.275,,156442
2012-06-20,VHI.N,USD,-0.075244545,159.36,,1622
2012-06-21,POWI.OQ,USD,-4.340320592,19.395,,182358
2012-06-21,VHI.N,USD,-1.731927711,156.6,,425
2012-06-22,POWI.OQ,USD,0.309358082,19.455,,198284
2012-06-22,VHI.N,USD,1.609195402,159.12,,1658
2012-06-25,POWI.OQ,USD,-3.341043434,18.805,,201008
2012-06-25,VHI.N,USD,-1.055806938,157.44,,3748
2012-06-26,POWI.OQ,USD,-0.930603563,18.63,,149844
2012-06-26,VHI.N,USD,2.210365854,160.92,,2239
2012-06-27,POWI.OQ,USD,0.187869028,18.665,,153050
2012-06-27,VHI.N,USD,-0.149142431,160.68,,1220
2012-06-28,POWI.OQ,USD,-3.616394321,17.99,,224490
2012-06-28,VHI.N,USD,-2.389843167,156.84,,1459
2012-06-29,POWI.OQ,USD,3.668704836,18.65,,394340
2012-06-29,VHI.N,USD,-4.437643458,149.88,,4914
2012-07-02,POWI.OQ,USD,1.769436997,18.98,,200158
2012-07-02,VHI.N,USD,7.045636509,160.44,,1490
2012-07-03,POWI.OQ,USD,1.712328767,19.305,,102622
2012-07-03,VHI.N,USD,0.373971578,161.04,,347
2012-07-05,POWI.OQ,USD,0.647500648,19.43,,143892
2012-07-05,VHI.N,USD,-1.639344262,158.4,,527
2012-07-06,POWI.OQ,USD,-3.962943901,18.66,,108350
2012-07-06,VHI.N,USD,0.151515152,158.64,,595
2012-07-09,POWI.OQ,USD,-1.66130761,18.35,,196796
2012-07-09,VHI.N,USD,-1.059001513,156.96,,571
2012-07-10,POWI.OQ,USD,-1.171662125,18.135,,223334
2012-07-10,VHI.N,USD,-1.987767584,153.84,,522
2012-07-11,POWI.OQ,USD,-0.661703888,18.015,,130606
2012-07-11,VHI.N,USD,-6.00624025,144.6,,1043
2012-07-12,POWI.OQ,USD,-3.386067166,17.405,,175398
2012-07-12,VHI.N,USD,-8.547717842,132.24,,2466
2012-07-13,POWI.OQ,USD,0.287273772,17.455,,118408
2012-07-13,VHI.N,USD,1.633393829,134.4,,1097
2012-07-16,POWI.OQ,USD,-0.54425666,17.36,,107824
2012-07-16,VHI.N,USD,-1.428571429,132.48,,608
2012-07-17,POWI.OQ,USD,0.51843318,17.45,,114984
2012-07-17,VHI.N,USD,1.630434783,134.64,,578
2012-07-18,POWI.OQ,USD,-1.031518625,17.27,,252860
2012-07-18,VHI.N,USD,2.673796791,138.24,,671
2012-07-19,POWI.OQ,USD,1.100173712,17.46,,138030
2012-07-19,VHI.N,USD,9.982638889,152.04,,623
2012-07-20,POWI.OQ,USD,-1.66093929,17.17,,152932
2012-07-20,VHI.N,USD,-10.260457774,136.44,,1714
2012-07-23,POWI.OQ,USD,1.106581246,17.36,,126210
2012-07-23,VHI.N,USD,3.693931398,141.48,,989
2012-07-24,POWI.OQ,USD,-1.296082949,17.135,,120066
2012-07-24,VHI.N,USD,-6.106870229,132.84,,1436
2012-07-25,POWI.OQ,USD,0.379340531,17.2,,144162
2012-07-25,VHI.N,USD,-1.08401084,131.4,,493
2012-07-26,POWI.OQ,USD,1.191860465,17.405,,179088
2012-07-26,VHI.N,USD,0.913242009,132.6,,1526
2012-07-27,POWI.OQ,USD,0.545820167,17.5,,127246
2012-07-27,VHI.N,USD,2.171945701,135.48,,655
2012-07-30,POWI.OQ,USD,0.285714286,17.55,,189680
2012-07-30,VHI.N,USD,-0.088573959,135.36,,1216
2012-07-31,POWI.OQ,USD,0.398860399,17.62,,183640
2012-07-31,VHI.N,USD,-1.329787234,133.56,,194
2012-08-01,POWI.OQ,USD,-0.652667423,17.505,,196912
2012-08-01,VHI.N,USD,-1.527403414,131.52,,360
2012-08-02,POWI.OQ,USD,0.771208226,17.64,,147770
2012-08-02,VHI.N,USD,0.821167883,132.6,,433
2012-08-03,POWI.OQ,USD,3.458049887,18.25,,241116
2012-08-03,VHI.N,USD,-0.814479638,131.52,,431
2012-08-06,POWI.OQ,USD,2.191780822,18.65,,331994
2012-08-06,VHI.N,USD,5.200729927,138.36,,690
2012-08-07,POWI.OQ,USD,-7.184986595,17.31,,631596
2012-08-07,VHI.N,USD,-1.56114484,136.2,,339
2012-08-08,POWI.OQ,USD,-3.697284806,16.67,,380338
2012-08-08,VHI.N,USD,1.497797357,138.24,,473
2012-08-09,POWI.OQ,USD,0.149970006,16.695,,315192
2012-08-09,VHI.N,USD,5.989583333,146.52,,819
2012-08-10,POWI.OQ,USD,0.479185385,16.775,,440408
2012-08-10,VHI.N,USD,1.31040131,148.44,,595
2012-08-13,POWI.OQ,USD,0.41728763,16.845,,116176
2012-08-13,VHI.N,USD,-3.071948262,143.88,,933
2012-08-14,POWI.OQ,USD,-0.17809439,16.815,,221254
2012-08-14,VHI.N,USD,0.0,143.88,,361
2012-08-15,POWI.OQ,USD,1.873327386,17.13,,134868
2012-08-15,VHI.N,USD,0.166805671,144.12,,333
2012-08-16,POWI.OQ,USD,2.101576182,17.49,,116284
2012-08-16,VHI.N,USD,2.248126561,147.36,,566
2012-08-17,POWI.OQ,USD,2.487135506,17.925,,179112
2012-08-17,VHI.N,USD,0.0,147.36,,200
2012-08-20,POWI.OQ,USD,-0.223152022,17.885,,208352
2012-08-20,VHI.N,USD,2.442996743,150.96,,718
2012-08-21,POWI.OQ,USD,-0.475258597,17.8,,118722
2012-08-21,VHI.N,USD,-2.305246423,147.48,,485
2012-08-22,POWI.OQ,USD,-0.983146067,17.625,,84106
2012-08-22,VHI.N,USD,3.986981286,153.36,,810
2012-08-23,POWI.OQ,USD,-0.085106383,17.61,,99006
2012-08-23,VHI.N,USD,1.251956182,155.28,,710
2012-08-24,POWI.OQ,USD,0.113571834,17.63,,83546
2012-08-24,VHI.N,USD,0.463678516,156.0,,366
2012-08-27,POWI.OQ,USD,-1.247872944,17.41,,101484
2012-08-27,VHI.N,USD,-0.846153846,154.68,,608
2012-08-28,POWI.OQ,USD,-0.287191269,17.36,,77228
2012-08-28,VHI.N,USD,-0.155159038,154.44,,471
2012-08-29,POWI.OQ,USD,-0.633640553,17.225,,157878
2012-08-29,VHI.N,USD,-0.621600622,153.48,,1029
2012-08-30,POWI.OQ,USD,-0.812772134,17.085,,97604
2012-08-30,VHI.N,USD,-1.016419077,151.92,,619
2012-08-31,POWI.OQ,USD,1.375475563,17.32,,138460
2012-08-31,VHI.N,USD,-0.394944708,151.32,,1094
2012-09-04,POWI.OQ,USD,-0.259815242,17.275,,213372
2012-09-04,VHI.N,USD,-2.299762094,147.84,,1904
2012-09-05,POWI.OQ,USD,-0.723589001,17.15,,148326
2012-09-05,VHI.N,USD,-0.405844156,146.64,,2264
2012-09-06,POWI.OQ,USD,5.218658892,18.045,,159966
2012-09-06,VHI.N,USD,2.127659574,149.76,,431
2012-09-07,POWI.OQ,USD,0.415627598,18.12,,81718
2012-09-07,VHI.N,USD,1.842948718,152.52,,508
2012-09-10,POWI.OQ,USD,-1.793598234,17.795,,101996
2012-09-10,VHI.N,USD,-0.629425649,151.56,,266
2012-09-11,POWI.OQ,USD,-0.955324529,17.625,,106950
2012-09-11,VHI.N,USD,-0.237529691,151.2,,771
2012-09-12,POWI.OQ,USD,-0.255319149,17.58,,100472
2012-09-12,VHI.N,USD,-1.428571429,149.04,,323
2012-09-13,POWI.OQ,USD,-0.682593857,17.46,,164182
2012-09-13,VHI.N,USD,0.644122383,150.0,,1380
2012-09-14,POWI.OQ,USD,0.830469645,17.605,,150342
2012-09-14,VHI.N,USD,0.96,151.44,,733
2012-09-17,POWI.OQ,USD,0.198807157,17.64,,124744
2012-09-17,VHI.N,USD,-0.396196513,150.84,,356
2012-09-18,POWI.OQ,USD,-1.105442177,17.445,,111234
2012-09-18,VHI.N,USD,-0.079554495,150.72,,691
2012-09-19,POWI.OQ,USD,-1.117798796,17.25,,87802
2012-09-19,VHI.N,USD,0.238853503,151.08,,506
2012-09-20,POWI.OQ,USD,-2.927536232,16.745,,98558
2012-09-20,VHI.N,USD,1.747418586,153.72,,1350
2012-09-21,POWI.OQ,USD,0.298596596,16.795,,301448
2012-09-21,VHI.N,USD,-4.059328649,147.48,,3447
2012-09-24,POWI.OQ,USD,-1.905328967,16.475,,98148
2012-09-24,VHI.N,USD,-2.196908055,144.24,,1001
2012-09-25,POWI.OQ,USD,-3.550834598,15.89,,153056
2012-09-25,VHI.N,USD,-0.998336106,142.8,,511
2012-09-26,POWI.OQ,USD,-2.359974827,15.515,,207962
2012-09-26,VHI.N,USD,-0.672268908,141.84,,1018
2012-09-27,POWI.OQ,USD,-0.096680632,15.5,,250828
2012-09-27,VHI.N,USD,2.538071066,145.44,,791
2012-09-28,POWI.OQ,USD,-1.838709677,15.215,,131742
2012-09-28,VHI.N,USD,0.660066007,146.4,,676
2012-10-01,POWI.OQ,USD,1.906013802,15.505,,194524
2012-10-01,VHI.N,USD,0.163934426,146.64,,425
2012-10-02,POWI.OQ,USD,-0.483714931,15.43,,86060
2012-10-02,VHI.N,USD,-0.572831424,145.8,,242
2012-10-03,POWI.OQ,USD,-1.263771873,15.235,,129940
2012-10-03,VHI.N,USD,0.411522634,146.4,,425
2012-10-04,POWI.OQ,USD,-0.229734165,15.2,,64100
2012-10-04,VHI.N,USD,0.0,146.4,,25
2012-10-05,POWI.OQ,USD,2.269736842,15.545,,129108
2012-10-05,VHI.N,USD,-2.213114754,143.16,,612
2012-10-08,POWI.OQ,USD,-4.310067546,14.875,,167058
2012-10-08,VHI.N,USD,1.173512154,144.84,,697
2012-10-09,POWI.OQ,USD,-2.722689076,14.47,,175468
2012-10-09,VHI.N,USD,-2.236951118,141.6,,389
2012-10-10,POWI.OQ,USD,-1.796821009,14.21,,105906
2012-10-10,VHI.N,USD,1.694915254,144.0,,2655
2012-10-11,POWI.OQ,USD,0.316678395,14.255,,64434
2012-10-11,VHI.N,USD,3.083333333,148.44,,651
2012-10-12,POWI.OQ,USD,-1.227639425,14.08,,122564
2012-10-12,VHI.N,USD,0.080840744,148.56,,964
2012-10-15,POWI.OQ,USD,-0.532670455,14.005,,123494
2012-10-15,VHI.N,USD,-2.665589661,144.6,,629
2012-10-16,POWI.OQ,USD,3.034630489,14.43,,172042
2012-10-16,VHI.N,USD,0.414937759,145.2,,100
2012-10-17,POWI.OQ,USD,-0.554400554,14.35,,121630
2012-10-17,VHI.N,USD,1.487603306,147.36,,336
2012-10-18,POWI.OQ,USD,-0.696864111,14.25,,134870
2012-10-18,VHI.N,USD,-0.16286645,147.12,,166
2012-10-19,POWI.OQ,USD,-3.333333333,13.775,,131256
2012-10-19,VHI.N,USD,-2.120717781,144.0,,157
2012-10-22,POWI.OQ,USD,-0.58076225,13.695,,106182
2012-10-22,VHI.N,USD,0.25,144.36,,207
2012-10-23,POWI.OQ,USD,6.863818912,14.635,,241686
2012-10-23,VHI.N,USD,1.579384871,146.64,,234
2012-10-24,POWI.OQ,USD,-2.664844551,14.245,,131818
2012-10-24,VHI.N,USD,-0.409165303,146.04,,214
2012-10-25,POWI.OQ,USD,0.315900316,14.29,,126550
2012-10-25,VHI.N,USD,0.410846343,146.64,,120
2012-10-26,POWI.OQ,USD,5.318404479,15.05,,315724
2012-10-26,VHI.N,USD,-0.245499182,146.28,,177
2012-10-31,POWI.OQ,USD,-1.727574751,14.79,,197854
2012-10-31,VHI.N,USD,2.871205906,150.48,,291
2012-11-01,POWI.OQ,USD,1.115618661,14.955,,190052
2012-11-01,VHI.N,USD,1.435406699,152.64,,103
2012-11-02,POWI.OQ,USD,-3.07589435,14.495,,90606
2012-11-02,VHI.N,USD,-5.188679245,144.72,,403
2012-11-05,POWI.OQ,USD,2.79406692,14.9,,91934
2012-11-05,VHI.N,USD,-0.497512438,144.0,,231
2012-11-06,POWI.OQ,USD,2.147651007,15.22,,113206
2012-11-06,VHI.N,USD,0.833333333,145.2,,170
2012-11-07,POWI.OQ,USD,-2.660972405,14.815,,147732
2012-11-07,VHI.N,USD,-0.743801653,144.12,,467
2012-11-08,POWI.OQ,USD,1.586230172,15.05,,215578
2012-11-08,VHI.N,USD,-2.497918401,140.52,,400
2012-11-09,POWI.OQ,USD,1.295681063,15.245,,195414
2012-11-09,VHI.N,USD,-1.622544833,138.24,,405
2012-11-12,POWI.OQ,USD,1.213512627,15.43,,184394
2012-11-12,VHI.N,USD,3.298611111,142.8,,674
2012-11-13,POWI.OQ,USD,-2.430330525,15.055,,141896
2012-11-13,VHI.N,USD,-0.168067227,142.56,,176
2012-11-14,POWI.OQ,USD,-0.797077383,14.935,,110830
2012-11-14,VHI.N,USD,-0.084175084,142.44,,195
2012-11-15,POWI.OQ,USD,-1.606963509,14.695,,115124
2012-11-15,VHI.N,USD,-0.252737995,142.08,,1074
2012-11-16,POWI.OQ,USD,-1.122830895,14.53,,165814
2012-11-16,VHI.N,USD,0.253378378,142.44,,55
2012-11-19,POWI.OQ,USD,3.647625602,15.06,,197378
2012-11-19,VHI.N,USD,1.853411963,145.08,,385
2012-11-20,POWI.OQ,USD,0.0,15.06,,89364
2012-11-20,VHI.N,USD,-0.578990902,144.24,,232
2012-11-21,POWI.OQ,USD,-0.033200531,15.055,,112986
2012-11-21,VHI.N,USD,1.49750416,146.4,,119
2012-11-23,POWI.OQ,USD,2.358020591,15.41,,76662
2012-11-23,VHI.N,USD,-0.163934426,146.16,,73
2012-11-26,POWI.OQ,USD,0.064892927,15.42,,123856
2012-11-26,VHI.N,USD,-1.231527094,144.36,,622
2012-11-27,POWI.OQ,USD,-0.84306096,15.29,,104572
2012-11-27,VHI.N,USD,-0.332502078,143.88,,33
2012-11-28,POWI.OQ,USD,0.588620013,15.355,,125610
2012-11-28,VHI.N,USD,-0.333611343,143.4,,116
2012-11-29,POWI.OQ,USD,1.85607294,15.64,,83202
2012-11-29,VHI.N,USD,1.171548117,145.08,,168
2012-11-30,POWI.OQ,USD,-0.543478261,15.555,,162676
2012-11-30,VHI.N,USD,-0.41356493,144.48,,168
2012-12-03,POWI.OQ,USD,0.321440051,15.605,,112120
2012-12-03,VHI.N,USD,0.332225914,144.96,,227
2012-12-04,POWI.OQ,USD,4.261454662,16.27,,141242
2012-12-04,VHI.N,USD,-0.579470199,144.12,,16
2012-12-05,POWI.OQ,USD,0.0,16.27,,208832
2012-12-05,VHI.N,USD,0.49958368,144.24,,108
2012-12-06,POWI.OQ,USD,0.522433927,16.355,,90612
2012-12-06,VHI.N,USD,-0.332778702,143.76,,483
2012-12-07,POWI.OQ,USD,-0.856007337,16.215,,105464
2012-12-07,VHI.N,USD,0.667779633,144.72,,172
2012-12-10,POWI.OQ,USD,1.880974406,16.52,,99038
2012-12-10,VHI.N,USD,-1.575456053,142.44,,784
2012-12-11,POWI.OQ,USD,4.025423729,17.185,,160286
2012-12-11,VHI.N,USD,-0.168491997,142.2,,364
2012-12-12,POWI.OQ,USD,-0.145475706,17.16,,83490
2012-12-12,VHI.N,USD,-0.337552743,141.72,,580
2012-12-13,POWI.OQ,USD,-3.03030303,16.64,,72176
2012-12-13,VHI.N,USD,1.100762066,143.28,,679
2012-12-14,POWI.OQ,USD,-1.081730769,16.46,,122044
2012-12-14,VHI.N,USD,0.753768844,144.36,,267
2012-12-17,POWI.OQ,USD,0.820170109,16.595,,109610
2012-12-17,VHI.N,USD,2.660016625,148.2,,557
2012-12-18,POWI.OQ,USD,2.470623682,17.005,,207622
2012-12-18,VHI.N,USD,0.16194332,148.44,,175
2012-12-19,POWI.OQ,USD,-0.117612467,16.985,,95158
2012-12-19,VHI.N,USD,0.242522231,148.8,,83
2012-12-20,POWI.OQ,USD,-0.677068001,16.87,,101884
2012-12-20,VHI.N,USD,0.483870968,149.52,,362
2012-12-21,POWI.OQ,USD,-1.807943094,16.565,,497158
2012-12-21,VHI.N,USD,2.969502408,153.96,,4387
2012-12-24,POWI.OQ,USD,0.211288862,16.6,,49102
2012-12-24,VHI.N,USD,-0.623538581,153.0,,324
2012-12-26,POWI.OQ,USD,0.0,16.6,,98884
2012-12-26,VHI.N,USD,-0.62745098,152.04,,1412
2012-12-27,POWI.OQ,USD,-0.180722892,16.57,,84500
2012-12-27,VHI.N,USD,1.183898974,153.84,,507
2012-12-28,POWI.OQ,USD,-0.694025347,16.455,,61302
2012-12-28,VHI.N,USD,-0.31201248,153.36,,348
2012-12-31,POWI.OQ,USD,2.127013066,16.805,,99544
2012-12-31,VHI.N,USD,-2.190923318,150.0,,623
2013-01-02,POWI.OQ,USD,4.700981851,17.595,,222738
2013-01-02,VHI.N,USD,1.92,152.88,,525
2013-01-03,POWI.OQ,USD,-0.539926115,17.5,,164552
2013-01-03,VHI.N,USD,0.549450549,153.72,,520
2013-01-04,POWI.OQ,USD,0.857142857,17.65,,107272
2013-01-04,VHI.N,USD,1.170960187,155.52,,814
2013-01-07,POWI.OQ,USD,-1.64305949,17.36,,62294
2013-01-07,VHI.N,USD,3.935185185,161.64,,374
2013-01-08,POWI.OQ,USD,-1.872119816,17.035,,74516
2013-01-08,VHI.N,USD,4.380103935,168.72,,684
2013-01-09,POWI.OQ,USD,2.054593484,17.385,,74660
2013-01-09,VHI.N,USD,1.778093883,171.72,,404
2013-01-10,POWI.OQ,USD,0.287604257,17.435,,71896
2013-01-10,VHI.N,USD,-1.257861635,169.56,,234
2013-01-11,POWI.OQ,USD,-0.630914826,17.325,,54798
2013-01-11,VHI.N,USD,3.538570418,175.56,,254
2013-01-14,POWI.OQ,USD,-0.461760462,17.245,,70896
2013-01-14,VHI.N,USD,-0.3417635,174.96,,187
2013-01-15,POWI.OQ,USD,0.173963468,17.275,,82134
